,longitude,latitude,buildingType
452,7.684567702105567,48.58243284678863,single_house
453,7.683781130004671,48.58318924941192,garage
454,7.68322912419412,48.58304609395161,collective_house
455,7.684368309540746,48.5827542970949,single_house
456,7.684176998024798,48.58284744315534,single_house
457,7.680864982865594,48.58394662011265,garage
458,7.681468096288075,48.5833857994818,commercial_building
459,7.676774291290564,48.5889934958041,commercial_building
460,7.677552478000589,48.58849069447631,commercial_building
461,7.680790992744719,48.5866267663944,single_house
462,7.680769982699866,48.5864374573803,single_house
463,7.680655671834036,48.5864653876205,single_house
464,7.680592259028234,48.58662197556745,single_house
465,7.680367582034197,48.58704083128772,single_house
466,7.680599882240402,48.5867982953869,single_house
467,7.677952589262186,48.58720797862662,commercial_building
468,7.677802338906961,48.58719857217362,commercial_building
469,7.686304301345,48.58438381920619,single_house
470,7.68473584403408,48.58446934489021,collective_house
471,7.685128729999128,48.58456417287085,collective_house
472,7.685127932929128,48.58424545925629,single_house
473,7.684904536846992,48.58425336309664,single_house
474,7.685760454212142,48.58466568333596,collective_house
475,7.685961345369354,48.5842396424868,single_house
476,7.686117970185252,48.58435061467897,single_house
477,7.686249345443965,48.5848924184678,commercial_building
478,7.686798654536059,48.58448958572863,single_house
479,7.686354701942256,48.58447645119394,single_house
480,7.686161015847375,48.58449760292343,commercial_building
481,7.684659691470957,48.58541735349538,garage
482,7.683393188940852,48.58595656796307,garage
483,7.68379102813474,48.58546960588208,collective_house
484,7.684566911487063,48.584927193913,collective_house
485,7.684393921599082,48.58527030447647,collective_house
486,7.685387924239238,48.58491016214839,collective_house
487,7.684469724660399,48.58551044600621,garage
488,7.685237252566462,48.58507198782391,garage
489,7.685176617694842,48.58510771948513,collective_house
490,7.678934962713482,48.58754598466795,single_house
491,7.678936016009225,48.58736031255209,single_house
492,7.678609626394898,48.58796339129754,single_house
493,7.678722096133206,48.58802114305637,single_house
494,7.678932209857591,48.58769748130309,single_house
495,7.678633976910506,48.58709645789933,single_house
496,7.678910951012496,48.587171163375,single_house
497,7.684958536578838,48.58528122014932,garage
498,7.685616251939358,48.58428388317076,single_house
499,7.685400479958934,48.5842707621368,single_house
500,7.677781734370464,48.58505381822685,single_house
501,7.677927929765223,48.58507870290582,single_house
502,7.677436705533142,48.58520526613201,single_house
503,7.677744168721717,48.58518055210872,light_building
504,7.677094722913389,48.58539083529516,collective_house
505,7.677147175827052,48.58536984868305,single_house
506,7.676150560110255,48.58587493506275,collective_house
507,7.677382166038402,48.58574988654231,collective_house
508,7.676808930693173,48.58666094254987,garage
509,7.676371877843527,48.5866339813384,garage
510,7.676594913004882,48.58643957757945,garage
511,7.676594913004882,48.58643957757945,collective_house
512,7.676501617114075,48.58668745074404,garage
513,7.673108744382904,48.58723538773776,single_house
514,7.673654871611799,48.58676516258328,collective_house
515,7.680038630396825,48.58841987975417,commercial_building
516,7.68019161271162,48.58835348268016,commercial_building
517,7.679494424278412,48.58947308313518,commercial_building
518,7.680039352806871,48.5892479792926,commercial_building
519,7.681138311042862,48.58774579880571,commercial_building
520,7.680829232677855,48.58866359348251,commercial_building
521,7.68101197929087,48.5885807046692,commercial_building
522,7.686263271423129,48.58195419572327,single_house
523,7.686124106014579,48.58212909498853,collective_house
524,7.686138030408948,48.58363432842207,single_house
525,7.685986500825676,48.58361056567193,single_house
526,7.686239533943628,48.58416109116457,single_house
527,7.686063225960325,48.58411847977573,single_house
528,7.667909924330409,48.58780549131738,single_house
529,7.667853284784036,48.58790143145754,single_house
